HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Stressor1,Input.Response1,Input.Stressor2,Input.Response2,Input.Stressor3,Input.Response3,Answer.rating_1,Answer.rating_2,Answer.rating_3,Approve,Reject
3M67TQBQQHORNEHR1Q05QTUWS30A9G,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,35K3O9HUABD50LNAAJ7LLS2GZY0FE2,A2519LCLPN7Y6I,Submitted,Sun May 02 15:49:43 PDT 2021,Sun May 02 15:53:35 PDT 2021,Wed May 05 15:53:35 PDT 2021,,,,232,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"calm down, will pass, study some more",I am stressed about my childcare responsibilities.,"it's not easy to take care of children all the time! take time for a break. a hot drink can help to calm down with the children. remember that most of the time children are entertained with the simple things, an outdoor activity can be good for the whole family and improve a connection between you. I know you're doing your best! it is not wrong to ask for help. take time for yourself whenever necessary. take care of yourself",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"People say so because of some mild side effects after getting vaccinated. However, as per medical experts it actually means the vaccine is working and your immune system is responding to it. COVID-19 Vaccines are safe, and getting vaccinated will help protect you against COVID-19.",8,9,9,,
3M67TQBQQHORNEHR1Q05QTUWS30A9G,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3BGYGHDBBXKT4BZIT4XDZ8Z2TR5223,A2JI1AH1YMSBC4,Submitted,Sun May 02 15:48:05 PDT 2021,Sun May 02 15:50:07 PDT 2021,Wed May 05 15:50:07 PDT 2021,,,,122,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"calm down, will pass, study some more",I am stressed about my childcare responsibilities.,"it's not easy to take care of children all the time! take time for a break. a hot drink can help to calm down with the children. remember that most of the time children are entertained with the simple things, an outdoor activity can be good for the whole family and improve a connection between you. I know you're doing your best! it is not wrong to ask for help. take time for yourself whenever necessary. take care of yourself",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"People say so because of some mild side effects after getting vaccinated. However, as per medical experts it actually means the vaccine is working and your immune system is responding to it. COVID-19 Vaccines are safe, and getting vaccinated will help protect you against COVID-19.",9,6,8,,
3M67TQBQQHORNEHR1Q05QTUWS30A9G,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3OLQQLKKNSPL5N96T9Y60QU8S5IEJ5,A2QOQF90L2WREO,Submitted,Sun May 02 15:58:57 PDT 2021,Sun May 02 16:13:04 PDT 2021,Wed May 05 16:13:04 PDT 2021,,,,847,100% (10/10),100% (10/10),100% (10/10),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"calm down, will pass, study some more",I am stressed about my childcare responsibilities.,"it's not easy to take care of children all the time! take time for a break. a hot drink can help to calm down with the children. remember that most of the time children are entertained with the simple things, an outdoor activity can be good for the whole family and improve a connection between you. I know you're doing your best! it is not wrong to ask for help. take time for yourself whenever necessary. take care of yourself",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"People say so because of some mild side effects after getting vaccinated. However, as per medical experts it actually means the vaccine is working and your immune system is responding to it. COVID-19 Vaccines are safe, and getting vaccinated will help protect you against COVID-19.",8,9,8,,
3M67TQBQQHORNEHR1Q05QTUWS30A9G,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3VE8AYVF8MXORKDJXGLLTI6UOV28FW,A1Z3GFH6MNSU46,Submitted,Sun May 02 15:50:45 PDT 2021,Sun May 02 16:00:29 PDT 2021,Wed May 05 16:00:29 PDT 2021,,,,584,100% (14/14),100% (14/14),100% (14/14),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"calm down, will pass, study some more",I am stressed about my childcare responsibilities.,"it's not easy to take care of children all the time! take time for a break. a hot drink can help to calm down with the children. remember that most of the time children are entertained with the simple things, an outdoor activity can be good for the whole family and improve a connection between you. I know you're doing your best! it is not wrong to ask for help. take time for yourself whenever necessary. take care of yourself",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"People say so because of some mild side effects after getting vaccinated. However, as per medical experts it actually means the vaccine is working and your immune system is responding to it. COVID-19 Vaccines are safe, and getting vaccinated will help protect you against COVID-19.",9,10,9,,
3M67TQBQQHORNEHR1Q05QTUWS30A9G,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3WQ3B2KGE8GG33HITTQAVIS1VR4B1X,A3NFGEUZAH9V5G,Submitted,Sun May 02 15:51:15 PDT 2021,Sun May 02 15:51:24 PDT 2021,Wed May 05 15:51:24 PDT 2021,,,,9,100% (12/12),100% (12/12),100% (12/12),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"calm down, will pass, study some more",I am stressed about my childcare responsibilities.,"it's not easy to take care of children all the time! take time for a break. a hot drink can help to calm down with the children. remember that most of the time children are entertained with the simple things, an outdoor activity can be good for the whole family and improve a connection between you. I know you're doing your best! it is not wrong to ask for help. take time for yourself whenever necessary. take care of yourself",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"People say so because of some mild side effects after getting vaccinated. However, as per medical experts it actually means the vaccine is working and your immune system is responding to it. COVID-19 Vaccines are safe, and getting vaccinated will help protect you against COVID-19.",6,7,8,,
3BDORL6HKKDLKTABFLWIN9KEYSRCR7,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3D8YOU6S9EKQ6ORLZQJMV4B6SNS6U8,A2QOQF90L2WREO,Submitted,Sun May 02 15:58:58 PDT 2021,Sun May 02 16:13:17 PDT 2021,Wed May 05 16:13:17 PDT 2021,,,,859,100% (10/10),100% (10/10),100% (10/10),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"you just have to try harder, study harder",I am worried about balancing my social and work life.,"It's difficult to balance social and work life. My advice would be to just separate the two, and don't think about one when you're doing the other. And don't overwork yourself either.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Dear it's okay to be concerned about your future health. Try to first talk to your family doctor and if their answer doesn't satisfy you then try to ask some other doctor. Do not trust every blog that you find in the internet, trust doctors and experts on the argument.",9,9,7,,
3BDORL6HKKDLKTABFLWIN9KEYSRCR7,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3HHRAGRYX85IB29M1BAPG8AJ02BO9N,A1Z3GFH6MNSU46,Submitted,Sun May 02 15:54:45 PDT 2021,Sun May 02 16:03:23 PDT 2021,Wed May 05 16:03:23 PDT 2021,,,,518,100% (14/14),100% (14/14),100% (14/14),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"you just have to try harder, study harder",I am worried about balancing my social and work life.,"It's difficult to balance social and work life. My advice would be to just separate the two, and don't think about one when you're doing the other. And don't overwork yourself either.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Dear it's okay to be concerned about your future health. Try to first talk to your family doctor and if their answer doesn't satisfy you then try to ask some other doctor. Do not trust every blog that you find in the internet, trust doctors and experts on the argument.",9,9,8,,
3BDORL6HKKDLKTABFLWIN9KEYSRCR7,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3LOZAJ85YDDU5R2FHTI6PYTY6062XE,A2JI1AH1YMSBC4,Submitted,Sun May 02 15:49:35 PDT 2021,Sun May 02 15:58:55 PDT 2021,Wed May 05 15:58:55 PDT 2021,,,,560,100% (19/19),100% (19/19),100% (19/19),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"you just have to try harder, study harder",I am worried about balancing my social and work life.,"It's difficult to balance social and work life. My advice would be to just separate the two, and don't think about one when you're doing the other. And don't overwork yourself either.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Dear it's okay to be concerned about your future health. Try to first talk to your family doctor and if their answer doesn't satisfy you then try to ask some other doctor. Do not trust every blog that you find in the internet, trust doctors and experts on the argument.",10,8,7,,
3BDORL6HKKDLKTABFLWIN9KEYSRCR7,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3MD9PLUKKIEFZ8RN4U4BE7C7PVUZNY,AJKPWDUFU6KVZ,Submitted,Sun May 02 15:48:32 PDT 2021,Sun May 02 15:52:00 PDT 2021,Wed May 05 15:52:00 PDT 2021,,,,208,0% (0/0),0% (0/0),0% (0/0),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"you just have to try harder, study harder",I am worried about balancing my social and work life.,"It's difficult to balance social and work life. My advice would be to just separate the two, and don't think about one when you're doing the other. And don't overwork yourself either.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Dear it's okay to be concerned about your future health. Try to first talk to your family doctor and if their answer doesn't satisfy you then try to ask some other doctor. Do not trust every blog that you find in the internet, trust doctors and experts on the argument.",6,8,10,,
3BDORL6HKKDLKTABFLWIN9KEYSRCR7,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3R5F3LQFV2KXHTRZ594OTWCCF5ZZOD,A3NFGEUZAH9V5G,Submitted,Sun May 02 15:48:04 PDT 2021,Sun May 02 15:48:17 PDT 2021,Wed May 05 15:48:17 PDT 2021,,,,13,100% (12/12),100% (12/12),100% (12/12),I am concerned about exams and schoolwork. I am not doing well in school and I am worried about my grades.,"you just have to try harder, study harder",I am worried about balancing my social and work life.,"It's difficult to balance social and work life. My advice would be to just separate the two, and don't think about one when you're doing the other. And don't overwork yourself either.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,"Dear it's okay to be concerned about your future health. Try to first talk to your family doctor and if their answer doesn't satisfy you then try to ask some other doctor. Do not trust every blog that you find in the internet, trust doctors and experts on the argument.",5,6,8,,
3IH9TRB0FBZO4RXU91DPSL0W7ZHI1J,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3E4GGUZ1T8ROLR38IA3HZ4LWARRK27,A3NFGEUZAH9V5G,Submitted,Sun May 02 15:50:52 PDT 2021,Sun May 02 15:51:02 PDT 2021,Wed May 05 15:51:02 PDT 2021,,,,10,100% (12/12),100% (12/12),100% (12/12),I am concerned about my mental health. I am having trouble finding time for self care.,"If we don't take good rest than our mental health will be affected. So we have to set time for every routine of our life. Sleeping early and rising early is good habit. Sleeping at least 7 to 8 hours will give our body time to repair many illness in our body. Eating at proper time and fresh vegetables, fruits also play a big role for our good mental health. Avoid junk, refined and package foods.",I am worried about balancing my social and work life.,"I'm sure that with a little creativity and positive thinking you can do very well in both areas! remember that to balance personal and professional life you need to set priorities and plan your time well. life is the art of flexibility, if you know yourself and know when to dedicate yourself more to everything, we need to live well with the people around us in the same way that we need to feel professional success to accomplish ourselves. be clear about your goals with the people who participate in your life and know that rest and fun are necessary, over time you balance this scale, believe me!",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,My friends and family think that the COVID-19 vaccine will be benefitian to my health so I am 100% sure I should take the vaccine. So i eventually scheduled an appointment and got it. I feel safer now and i feel better.,5,8,7,,
3IH9TRB0FBZO4RXU91DPSL0W7ZHI1J,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3EO896NRAWVNU6R3J4N1ZCU9VF4JTZ,A2519LCLPN7Y6I,Submitted,Sun May 02 15:49:52 PDT 2021,Sun May 02 15:54:11 PDT 2021,Wed May 05 15:54:11 PDT 2021,,,,259,100% (19/19),100% (19/19),100% (19/19),I am concerned about my mental health. I am having trouble finding time for self care.,"If we don't take good rest than our mental health will be affected. So we have to set time for every routine of our life. Sleeping early and rising early is good habit. Sleeping at least 7 to 8 hours will give our body time to repair many illness in our body. Eating at proper time and fresh vegetables, fruits also play a big role for our good mental health. Avoid junk, refined and package foods.",I am worried about balancing my social and work life.,"I'm sure that with a little creativity and positive thinking you can do very well in both areas! remember that to balance personal and professional life you need to set priorities and plan your time well. life is the art of flexibility, if you know yourself and know when to dedicate yourself more to everything, we need to live well with the people around us in the same way that we need to feel professional success to accomplish ourselves. be clear about your goals with the people who participate in your life and know that rest and fun are necessary, over time you balance this scale, believe me!",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,My friends and family think that the COVID-19 vaccine will be benefitian to my health so I am 100% sure I should take the vaccine. So i eventually scheduled an appointment and got it. I feel safer now and i feel better.,7,8,9,,
3IH9TRB0FBZO4RXU91DPSL0W7ZHI1J,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3F1567XTNW5LWEM2GO2T5D5JF3T9QG,A2JI1AH1YMSBC4,Submitted,Sun May 02 15:48:17 PDT 2021,Sun May 02 15:56:03 PDT 2021,Wed May 05 15:56:03 PDT 2021,,,,466,100% (19/19),100% (19/19),100% (19/19),I am concerned about my mental health. I am having trouble finding time for self care.,"If we don't take good rest than our mental health will be affected. So we have to set time for every routine of our life. Sleeping early and rising early is good habit. Sleeping at least 7 to 8 hours will give our body time to repair many illness in our body. Eating at proper time and fresh vegetables, fruits also play a big role for our good mental health. Avoid junk, refined and package foods.",I am worried about balancing my social and work life.,"I'm sure that with a little creativity and positive thinking you can do very well in both areas! remember that to balance personal and professional life you need to set priorities and plan your time well. life is the art of flexibility, if you know yourself and know when to dedicate yourself more to everything, we need to live well with the people around us in the same way that we need to feel professional success to accomplish ourselves. be clear about your goals with the people who participate in your life and know that rest and fun are necessary, over time you balance this scale, believe me!",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,My friends and family think that the COVID-19 vaccine will be benefitian to my health so I am 100% sure I should take the vaccine. So i eventually scheduled an appointment and got it. I feel safer now and i feel better.,9,9,8,,
3IH9TRB0FBZO4RXU91DPSL0W7ZHI1J,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3F6KKYWMNB1CW7MRCCFENFT41DLDNE,A1Z3GFH6MNSU46,Submitted,Sun May 02 15:50:50 PDT 2021,Sun May 02 16:01:33 PDT 2021,Wed May 05 16:01:33 PDT 2021,,,,643,100% (14/14),100% (14/14),100% (14/14),I am concerned about my mental health. I am having trouble finding time for self care.,"If we don't take good rest than our mental health will be affected. So we have to set time for every routine of our life. Sleeping early and rising early is good habit. Sleeping at least 7 to 8 hours will give our body time to repair many illness in our body. Eating at proper time and fresh vegetables, fruits also play a big role for our good mental health. Avoid junk, refined and package foods.",I am worried about balancing my social and work life.,"I'm sure that with a little creativity and positive thinking you can do very well in both areas! remember that to balance personal and professional life you need to set priorities and plan your time well. life is the art of flexibility, if you know yourself and know when to dedicate yourself more to everything, we need to live well with the people around us in the same way that we need to feel professional success to accomplish ourselves. be clear about your goals with the people who participate in your life and know that rest and fun are necessary, over time you balance this scale, believe me!",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,My friends and family think that the COVID-19 vaccine will be benefitian to my health so I am 100% sure I should take the vaccine. So i eventually scheduled an appointment and got it. I feel safer now and i feel better.,9,7,9,,
3IH9TRB0FBZO4RXU91DPSL0W7ZHI1J,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3M23Y66PO27ARBZHALOMG3TI7Q76SS,A16U186WXJXIWR,Submitted,Sun May 02 15:58:56 PDT 2021,Sun May 02 15:59:20 PDT 2021,Wed May 05 15:59:20 PDT 2021,,,,24,100% (4/4),100% (4/4),100% (4/4),I am concerned about my mental health. I am having trouble finding time for self care.,"If we don't take good rest than our mental health will be affected. So we have to set time for every routine of our life. Sleeping early and rising early is good habit. Sleeping at least 7 to 8 hours will give our body time to repair many illness in our body. Eating at proper time and fresh vegetables, fruits also play a big role for our good mental health. Avoid junk, refined and package foods.",I am worried about balancing my social and work life.,"I'm sure that with a little creativity and positive thinking you can do very well in both areas! remember that to balance personal and professional life you need to set priorities and plan your time well. life is the art of flexibility, if you know yourself and know when to dedicate yourself more to everything, we need to live well with the people around us in the same way that we need to feel professional success to accomplish ourselves. be clear about your goals with the people who participate in your life and know that rest and fun are necessary, over time you balance this scale, believe me!",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,My friends and family think that the COVID-19 vaccine will be benefitian to my health so I am 100% sure I should take the vaccine. So i eventually scheduled an appointment and got it. I feel safer now and i feel better.,5,7,5,,
3B9J25CZ25DXL8AOUAWNDJPAKUACSV,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,36NEMU28XFD5NV1IH6542OTP33GWM5,A2JI1AH1YMSBC4,Submitted,Sun May 02 15:48:13 PDT 2021,Sun May 02 15:55:07 PDT 2021,Wed May 05 15:55:07 PDT 2021,,,,414,100% (19/19),100% (19/19),100% (19/19),I am concerned about my mental health. I am having trouble finding time for self care.,"It is normal to feel this way, this is just the first step tp understand you might have a problem. Try to find a routine in the morning and in the evening where you take care of yourself, try to change environment if you work from home, maybe just changing the room and leaving behind your pc might be a little difference. Try to contact a psychologist and take time for yourself.",I am worried about balancing my social and work life.,"First stop worrying about that, you are not alone, there is lot of people find it difficult to balancing social and work life. but be careful social life is important but in the same way career is also important. Better take some day off from your regular work and have some social life and come back to work. Keep some hours for in a week for social, this way it will reduce your stress. It is all in the mind.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I completely understand that pressure from family and friends can be hard. Do your own research and talk to your doctor about if the vaccine is right for you. It is your body and your decision. You've got this!,9,8,7,,
3B9J25CZ25DXL8AOUAWNDJPAKUACSV,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3EJJQNKU9R5ENLJLRFFLNKDCU24HRG,A2QOQF90L2WREO,Submitted,Sun May 02 15:58:59 PDT 2021,Sun May 02 16:13:29 PDT 2021,Wed May 05 16:13:29 PDT 2021,,,,870,100% (10/10),100% (10/10),100% (10/10),I am concerned about my mental health. I am having trouble finding time for self care.,"It is normal to feel this way, this is just the first step tp understand you might have a problem. Try to find a routine in the morning and in the evening where you take care of yourself, try to change environment if you work from home, maybe just changing the room and leaving behind your pc might be a little difference. Try to contact a psychologist and take time for yourself.",I am worried about balancing my social and work life.,"First stop worrying about that, you are not alone, there is lot of people find it difficult to balancing social and work life. but be careful social life is important but in the same way career is also important. Better take some day off from your regular work and have some social life and come back to work. Keep some hours for in a week for social, this way it will reduce your stress. It is all in the mind.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I completely understand that pressure from family and friends can be hard. Do your own research and talk to your doctor about if the vaccine is right for you. It is your body and your decision. You've got this!,9,7,8,,
3B9J25CZ25DXL8AOUAWNDJPAKUACSV,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3FIJLY1B6U49XCC0JXNWF41KD52PFX,A1Z3GFH6MNSU46,Submitted,Sun May 02 15:50:53 PDT 2021,Sun May 02 16:02:04 PDT 2021,Wed May 05 16:02:04 PDT 2021,,,,671,100% (14/14),100% (14/14),100% (14/14),I am concerned about my mental health. I am having trouble finding time for self care.,"It is normal to feel this way, this is just the first step tp understand you might have a problem. Try to find a routine in the morning and in the evening where you take care of yourself, try to change environment if you work from home, maybe just changing the room and leaving behind your pc might be a little difference. Try to contact a psychologist and take time for yourself.",I am worried about balancing my social and work life.,"First stop worrying about that, you are not alone, there is lot of people find it difficult to balancing social and work life. but be careful social life is important but in the same way career is also important. Better take some day off from your regular work and have some social life and come back to work. Keep some hours for in a week for social, this way it will reduce your stress. It is all in the mind.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I completely understand that pressure from family and friends can be hard. Do your own research and talk to your doctor about if the vaccine is right for you. It is your body and your decision. You've got this!,10,6,8,,
3B9J25CZ25DXL8AOUAWNDJPAKUACSV,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3TEM0PF1Q5X9BBUKB6DGC3XRTKAD03,A2519LCLPN7Y6I,Submitted,Sun May 02 15:49:30 PDT 2021,Sun May 02 15:50:59 PDT 2021,Wed May 05 15:50:59 PDT 2021,,,,89,100% (19/19),100% (19/19),100% (19/19),I am concerned about my mental health. I am having trouble finding time for self care.,"It is normal to feel this way, this is just the first step tp understand you might have a problem. Try to find a routine in the morning and in the evening where you take care of yourself, try to change environment if you work from home, maybe just changing the room and leaving behind your pc might be a little difference. Try to contact a psychologist and take time for yourself.",I am worried about balancing my social and work life.,"First stop worrying about that, you are not alone, there is lot of people find it difficult to balancing social and work life. but be careful social life is important but in the same way career is also important. Better take some day off from your regular work and have some social life and come back to work. Keep some hours for in a week for social, this way it will reduce your stress. It is all in the mind.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I completely understand that pressure from family and friends can be hard. Do your own research and talk to your doctor about if the vaccine is right for you. It is your body and your decision. You've got this!,9,8,9,,
3B9J25CZ25DXL8AOUAWNDJPAKUACSV,3O8UG586S9MVAG9TMHWVY617S7H494,Rate the following responses,"Given a problem and a response, rate how appropriate and useful the response is.","rate, wellness",$0.03 ,Sun May 02 15:47:14 PDT 2021,6,BatchId:4428299;OriginalHitTemplateId:928390828;,3600,259200,Sun May 09 15:47:14 PDT 2021,,,3UNH76FOCS59C0WIW7NSNLE5EBHMYV,A2AO8TE83SMIYB,Submitted,Sun May 02 15:51:18 PDT 2021,Sun May 02 16:00:00 PDT 2021,Wed May 05 16:00:00 PDT 2021,,,,522,100% (3/3),100% (3/3),100% (3/3),I am concerned about my mental health. I am having trouble finding time for self care.,"It is normal to feel this way, this is just the first step tp understand you might have a problem. Try to find a routine in the morning and in the evening where you take care of yourself, try to change environment if you work from home, maybe just changing the room and leaving behind your pc might be a little difference. Try to contact a psychologist and take time for yourself.",I am worried about balancing my social and work life.,"First stop worrying about that, you are not alone, there is lot of people find it difficult to balancing social and work life. but be careful social life is important but in the same way career is also important. Better take some day off from your regular work and have some social life and come back to work. Keep some hours for in a week for social, this way it will reduce your stress. It is all in the mind.",My friends and family think that the COVID-19 vaccine will be detrimental to my health so I am not sure whether or not I should take the vaccine.,I completely understand that pressure from family and friends can be hard. Do your own research and talk to your doctor about if the vaccine is right for you. It is your body and your decision. You've got this!,10,10,10,,
